,Conference,Publication Date,Team Acronym,Publication Count
9637,Machine Learning in Clinical Neuroimaging (MLCN) workshop,2018,EPIONE,1
9638,Machine Learning in Medical Imaging @MICCAI,2021,OPIS,1
9639,Machine Learning in Structural Biology workshop at NeurIPS 2023,2023,HeKA,1
9640,Mapping Group Online Symposium,2021,MUSCA,1
9641,Mars 2022 - 5th Workshop on Models for Formal Analysis of Real Systems,2022,CONVECS,1
9642,Mascot-num 2018,2018,DeFI,1
9643,"Math 2 Product (M2P): Emerging Technologies in Computational Science for Industry, Sustainability and Innovation",2023,COMMEDIA,1
9644,Math4ML Workshop 2023,2023,MODAL,1
9645,Mathematical Aspects of Computer and Information Sciences 2019,2019,GAMBLE,1
9646,Mathematical Biology Seminar,2019,BIOCORE,1
9647,"Mathematical Challenges in the Analysis of Continuum Models for Cancer Growth, Evolution and Therapy",2018,MONC,1
9648,Mathematical Software – ICMS 2018,2018,LFANT,1
9649,Mathematical Software – ICMS 2020,2020,LFANT,1
9650,Mathematical perspectives in the biology and therapeutics of cancer,2018,MONC,1
9651,Mathematicum Séminaire de Mathématiques et leurs Applications,2023,CAGIRE,1
9652,Mathias Days 2021,2021,MAKUTU,1
9653,Mathias Days TotalEnergies,2023,Magique 3D,1
9654,Mathias Days TotalEnergies,2023,TONUS,1
9655,Mathias Days TotalEnergies,2023,MAKUTU,1
9656,MedComNet 2020 - 18th Mediterranean Communication and Computer Networking Conference,2020,MIMOVE,1
9657,MedComNet 2021 - 19th Mediterranean Communication and Computer Networking Conference,2021,DIANA,1
9658,MedInfo 2023 – the 19th world congress on Medical and Health Informatics,2023,HeKA,1
9659,MediaEval 2020 - MediaEval Benchmarking Intiative for Multimedia Evaluation,2020,LinkMedia,1
9660,MediaEval 2021 - MediaEval Multimedia Evaluation benchmark. Workshop,2021,LinkMedia,1
9661,Medical Image Computing and Computer Assisted Intervention (MICCAI),2023,TANGRAM,1
9662,Medical Image Computing and Computer Assisted Intervention -- MICCAI,2019,ARAMIS,1
9663,Medical Image Computing and Computer Assisted Intervention – MICCAI 2018,2018,ATHENA,1
9664,"Medical Image Computing and Computer Assisted Intervention – MICCAI 2022: 25th International Conference, Singapore, September 18–22, 2022, Proceedings, Part II",2022,OPIS,1
9665,Medical Image Computing and Computer Assisted Intervention – MICCAI 2023,2023,ARAMIS,1
9666,Medical Image Computing and Computer Assisted Interventions Conference,2018,MIMESIS,1
9667,"Medical Imaging 2020: Image-Guided Procedures, Robotic Interventions, and Modeling",2020,MIMESIS,1
9668,Medical Informatics Europe,2023,HeKA,1
9669,Medical imaging meets NeurIPS 2021,2021,PARIETAL,1
9670,Medinfo 2021 - 18th World Congress on Medical and Health Informatics,2021,HeKA,1
9671,MeditCom 2021 - IEEE International Mediterranean Conference on Communications and Networking,2021,DIANA,1
9672,Meeting of Society for Mathematical Biology,2019,BIOCORE,1
9673,Meeting of the Royal Society -- Numerical algorithms for high-performance computational science,2019,TADAAM,1
9674,Meeting of working Group Medicago sativa,2018,BIOCORE,1
9675,Meta-Knowledge Transfer/Communication in Different Systems,2022,TAU,1
9676,MetaLearn workshop @ NeurIPS2018,2018,TAU,1
9677,Metaboday 2021,2021,PLEIADE,1
9678,"Methods, Tools and Technologies for Design in Aviation",2021,ACUMES,1
9679,MetroAeroSpace 2021 - IEEE 8th International Workshop on Metrology for AeroSpace,2021,I4S,1
9680,"MetroXRAINE 2022 - IEEE International Conference on Metrology for Extended Reality, Artificial Intelligence and Neural Engineering",2022,ARAMIS,1
9681,"MetroXRAINE 2022 - IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence, and Neural Engineering",2022,Potioc,1
9682,"MetroXRAINE 2022 – IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence, and Neural Engineering",2022,Potioc,1
9683,MiMo Workshop on mixture models,2021,CELESTE,1
9684,Microservices 2020/2022 - Joint Post-proceedings of the Third and Fourth International Conference on Microservices,2023,FOCUS,1
9685,Microservices 2020/2022 - Joint Post-proceedings of the Third and Fourth International Conference on Microservices,2023,OLAS,1
9686,Midd4DT 2023 - 1st International Workshop on Middleware for Digital Twin,2023,STACK,1
9687,Middleware '23: 24th International Middleware Conference,2023,Whisper,1
9688,Middleware '23: 24th International Middleware Conference,2023,BENAGIL,1
9689,Middleware 2018 - 19th ACM/IFIP International Middleware Conference (Doctoral Symposium),2018,COAST,1
9690,Middleware 2020 - 21st ACM/IFIP International Middleware Conference,2020,WIDE,1
9691,Middleware 2021: 22nd International Middleware Conference,2021,DELYS,1
9692,Middleware 2022 - 23rd ACM/IFIP International Conference Middleware,2022,TEA,1
9693,Middleware 2022 - 23rd ACM/IFIP International Conference Middleware,2022,TRiBE,1
9694,Middleware 2022 - 23rd ACM/IFIP International Conference Middleware,2022,EPICURE,1
9695,Middleware 2023 - 24th International Middleware Conference,2023,WIDE,1
9696,Middleware 2023: 24th International Middleware Conference,2023,Whisper,1
9697,Middleware Doctoral Symposium 2018,2018,PETRUS,1
9698,Mixture Models: Theory and Applications,2018,MODAL,1
9699,Mixture models : Theory and applications,2018,SELECT,1
9700,MoRePas 2018 - Model Reduction for Parametrized Systems IV,2018,FLUMINANCE,1
9701,MoRePas 2018 - Model Reduction for Parametrized Systems IV,2018,SIMSMART,1
9702,"MoSICom 2020 : International Conference on Modelling, Simulation & Intelligent Computing",2020,DIONYSOS,1
9703,MobiHoc 2018 - 4th ACM MobiHoc Workshop on Experiences with the Design and Implementation of Smart Objects,2018,FUN,1
9704,MobiHoc 2019 - 20th International Symposium on Mobile Ad Hoc Networking and Computing,2019,NEO,1
9705,"MobiQuitous 2019 - 16th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",2019,PRIVATICS,1
9706,"MobiQuitous 2020 - EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",2020,MIMOVE,1
9707,"MobiQuitous 2022 - 19th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",2023,CHROMA,1
9708,MobiWac 2023: 21st ACM International Symposium on Mobility Management and Wireless Access,2023,STACK,1
9709,"Mobile Cloud 2023 - 11th IEEE International Conference on Mobile Cloud Computing, Services and Engineering",2023,MYRIADS,1
9710,MobileHCI '20: 22nd International Conference on Human-Computer Interaction with Mobile Devices and Services,2020,Potioc,1
9711,MobileHCI '21: 23rd International Conference on Mobile Human-Computer Interaction,2021,LOKI,1
9712,MobileHCI 2018 - 20th International Conference on Human-Computer Interaction with Mobile Devices and Services,2018,MULTISPEECH,1
9713,MobileHCI 2022 Workshop on New Trends in HCI and Sports,2023,AVIZ,1
9714,MobileHCI 2022 Workshop on New Trends in HCI and Sports,2023,ILDA,1
9715,MobileHCI ’21 - 23rd International Conference on Mobile Human-Computer Interaction,2021,ILDA,1
9716,"Mobiquitous 2020 - 17th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",2020,PRIVATICS,1
9717,ModDiT 2022 - 2nd International Workshop on Model-Driven Engineering of Digital Twins,2022,DiverSe,1
9718,Modelica 2021 - 14th International Modelica Conference,2021,HYCOMES,1
9719,Modelica 2023 - 15th International Modelica Conference,2023,HYCOMES,1
9720,"Modelife days - Journées de Modélisation, physique et mathématique du vivant",2019,BIOCORE,1
9721,Modeling and decision-making in the spatiotemporal domain NIPS workhop,2018,TAU,1
9722,"Models, Languages, and Tools for Concurrent and Distributed Programming - Hommage to Rocco De Nicola on the Occasion of His 65th Birthday",2019,INDES,1
9723,MoreVMs 2022,2022,RMOD,1
9724,MultiProg 2019 - 25th International Workshop on Programmability and Architectures for Heterogeneous Multicores,2019,CORSE,1
9725,Multiple facets of RNA in development and disease conference,2022,MORPHEME,1
9726,Multiple facets of RNA in development and disease conference,2022,BIOCORE,1
9727,NAACL,2021,Flowers,1
9728,NAACL 2019 - Annual Conference of the North American Chapter of the Association for Computational Linguistics,2019,MAGNET,1
9729,NAACL 2021 - 5th Workshop on Teaching NLP at the Annual Conference of the North American Chapter of the Association for Computational Linguistics,2021,SEMAGRAMME,1
9730,NAACL 2021 - 5th Workshop on Teaching NLP at the Annual Conference of the North American Chapter of the Association for Computational Linguistics,2021,ORPAILLEUR,1
9731,NAACL 2021 - Annual Conference of the North American Chapter of the Association for Computational Linguistics,2021,MAGNET,1
9732,NAACL 2022 - Annual Conference of the North American Chapter of the Association for Computational Linguistics,2022,CoML,1
9733,NAACL 2022 - Conference of the North American Chapter of the Association for Computational Linguistics - Human Language Technologies (NAACL-HLT2022),2022,Mnemosyne,1
9734,NAACL-HLT 2019 - Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,2019,STARS,1
9735,NAACL-HLT 2021 - 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,2021,ALMAnaCH,1
9736,NAACL-HLT Workshop on Graph-Based Natural Language Processing (TextGraphs),2018,GALEN-POST,1
9737,NAHOMCon19 - North American High Order Method conference,2019,Gamma3,1
9738,NANOARCH 2022 - 17th ACM International Symposium on Nanoscale Architectures,2022,TARAN,1
9739,NANOCOM '23: The 10th Annual ACM International Conference on Nanoscale Computing and Communication,2023,MARACAS,1
9740,NANOCOM 2020 - 7th ACM International Conference on Nanoscale Computing and Communication,2020,MARACAS,1
9741,NANOCOM 2021: Eighth Annual ACM International Conference on Nanoscale Computing and Communication,2021,BEAGLE,1
9742,NANOP 2023 : Functional Nanophotonics - Nanophotonics and Micro/Nano Optics International Conference 2023,2023,ATLANTIS,1
9743,NARO 2022 - 2nd International Symposium on Food and Health “Global Food Security and Human Health -Toward Transforming the Food System with Advanced Technology-”,2022,FUN,1
9744,NARO 2022 - 2nd International Symposium on Food and Health “Global Food Security and Human Health -Toward Transforming the Food System with Advanced Technology-”,2022,LACODAM,1
9745,NASSCFL 2021 - 50th Annual North American Society for Seventeenth-Century French Literature Conference,2021,ALMAnaCH,1
9746,NAT 2022 - 3rd Neuroadaptive Technology Conference,2022,Potioc,1
9747,NAT 2022 – 3rd Neuroadaptive Technology Conference,2022,Potioc,1
9748,NCA 2018 - 17th IEEE International Symposium on Network Computing and Applications (NCA),2018,CIDRE,1
9749,NCA 2018 - 17th IEEE International Symposium on Network Computing and Applications (NCA),2018,DIONYSOS,1
9750,NCA 2019 : 18th IEEE International Symposium on Network Computing and Applications,2019,DIONYSOS,1
9751,NCA 2019: IEEE 18th International Symposium on Network Computing and Applications,2019,NEO,1
9752,NCA 2021 -  20th IEEE International Symposium on Network Computing and Applications,2021,DELYS,1
9753,NCMIP 2019 - 9th International Conference on New Computational Methods for Inverse Problems,2020,MORPHEME,1
9754,NDE 4.0 2022 - International Conference on NDE 4.0,2022,I4S,1
9755,NDECS 2022 - 2nd International Conference on Non-Destructive Evaluation of Composite Structures,2022,I4S,1
9756,NDSS 2018 - Network and Distributed System Security Symposium,2018,POLARIS,1
9757,NDSS 2019 - Proceedings of the Network and Distributed System Security Symposium,2019,POLARIS,1
9758,NDSS 2020 - Network and Distributed System Security Symposium,2020,TAMIS,1
9759,NDSS 2021 - Network and Distributed Systems Security,2021,INDES,1
9760,NDT-CE 2022 - International Symposium on Non-Destructive Testing in Civil Engineering,2022,I4S,1
9761,NDT-CE 2022 - International Symposium on Nondestructive Testing in Civil Engineering,2022,I4S,1
9762,NEF (Next Enstein Forum),2020,MODAL,1
9763,NEGDEPML 2019 - ICML Workshop on Negative Dependence in ML,2019,SEQUEL,1
9764,NER 2021 - 10th International IEEE/EMBS Conference on Neural Engineering,2021,PARIETAL,1
9765,NER 2021 - 10th International IEEE/EMBS Conference on Neural Engineering,2021,Potioc,1
9766,NER 2021 - 10th International IEEE/EMBS Conference on Neural Engineering,2021,NEUROSYS,1
9767,"NETGCOOP 2018 - International Conference on NETwork Games, COntrol and OPtimisation",2019,NEO,1
9768,"NETGCOOP 2018 : 9th International Conference on NETwork Games, COntrol and OPtimisation",2018,DIONYSOS,1
9769,"NETGCOOP 2018 : 9th International Conference on Network Games, Control and Optimization",2018,DIONYSOS,1
9770,"NETGCOOP 2018: Network Games, Control, and Optimization",2018,DIONYSOS,1
9771,"NETGCOOP 2020 - International Conference on NETwork Games, Control and Optimisation",2021,NEO,1
9772,NETSOFT 2018: 4th IEEE Conference on Network Softwarization and Workshops,2018,MYRIADS,1
9773,NETWORKING 2019 - IFIP Networking 2019,2019,POLARIS,1
9774,NETWORKING 2023 - IFIP Conference Networking,2023,ERMINE,1
9775,NETYS 2019 - 7th International Conference on NETworked sYStems,2019,WIDE,1
9776,NETYS 2019 - 7th International Conference on Networked Systems,2019,WIDE,1
9777,NETYS 2019 - International conference on networked systems,2019,GANG,1
9778,NETYS 2019: International conference on networked systems,2019,CIDRE,1
9779,NETYS 2020 - 8th International Conference on NETworked sYStems,2021,WIDE,1
9780,NETYS 2020 - 8th International Conference on Networked Systems,2020,WIDE,1
9781,NETYS 2021 - 9th International Conference on NETworked sYStems,2021,WIDE,1
9782,NETYS 2022 - 10th International Conference on Networked Systems,2022,DELYS,1
9783,NEUBIAS 2018  -  2nd Annual Conference on Network of European Bioimage Analysts,2018,SERPICO,1
9784,NEUBIAS 2020 - The 4th Network of BioImage Analysts Conference and Symposium,2020,SERPICO,1
9785,NFM 2019 - 11th Annual NASA Formal Methods Symposium,2019,FUN,1
9786,NFM 2020 - 12th NASA Formal Methods Symposium,2020,DELYS,1
9787,NFMCP 2018 - 7th International Workshop on New Frontiers in Mining Complex Patterns,2018,ORPAILLEUR,1
9788,NFMCP 2019 -  8th International Workshop on New Frontiers in Mining Complex Patterns in conjunction with ECML-PKDD 2019,2019,ORPAILLEUR,1
9789,NHM 2023: 6th International Workshop on Nonhydrostatic Models,2023,ODYSSEY,1
9790,NICFD 2018 -  2nd International Seminar on Non-Ideal Compressible-Fluid Dynamics for Propulsion & Power,2018,DeFI,1
9791,NICFD 2018 -  2nd International Seminar on Non-Ideal Compressible-Fluid Dynamics for Propulsion & Power,2018,CARDAMOM,1
9792,NIME 2018 - 18th International Conference on New Interfaces for Musical Expression,2018,MINT2,1
9793,NIME 2019 - New Interfaces for Musical Expression,2019,INDES,1
9794,NIME 2019 - The International Conference on New Interfaces for Musical Expression,2019,Hybrid,1
9795,NIME 2021 - The International Conference on New Interfaces for Musical Expression,2021,LOKI,1
9796,NIME'20 - New Interfaces for Musical Expression,2020,EX-SITU,1
9797,NIPS,2018,DATASHAPE,1
9798,"NIPS 2018  - Workshop on Challenges and Opportunities for AI in Financial Services: the Impact of Fairness, Explainability, Accuracy, and Privacy",2018,WIMMICS,1
9799,NIPS 2018 - 32nd Annual Conference on Neural Information Processing Systems,2018,TAU,1
9800,NIPS 2018 - Advances in Neural Information Processing Systems,2018,SIERRA,1
9801,NIPS 2018 - Neural Information Processing Systems Conference,2018,SIERRA,1
9802,"NIPS 2018 - Workshop on Smooth Games, Optimization and Machine Learning",2018,POLARIS,1
9803,NIPS 2018 : Thirty-second Annual Conference on Neural Information Processing Systems,2018,SIERRA,1
9804,NIPS'18: Proceedings of the 32nd International Conference on Neural Information Processing Systems,2018,SIERRA,1
9805,NL4AI 2020 - 4th Workshop on Natural Language for Artificial Intelligence,2020,WIMMICS,1
9806,NLDB 2019 - 24th International Conference on Applications of Natural Language to Information Systems,2019,CEDAR,1
